,ascentId,platform,userAvatar,userName,userSlug,date,difficulty,comment,userPrivate,countrySlug,countryName,areaSlug,areaName,sectorSlug,sectorName,traditional,firstAscent,chipped,withKneepad,badAnchor,badBolts,highFirstBolt,looseRock,badClippingPosition,isHard,isSoft,isBoltedByMe,isOverhang,isVertical,isSlab,isRoof,isAthletic,isEndurance,isCrimpy,isCruxy,isSloper,isTechnical,type,repeat,project,rating,category,recommended,secondGo,duplicate,isDanger,zlagGradeIndex,zlaggableName,zlaggableSlug,cragSlug,cragName,style,O-grade
348,4583963,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-21T00:00:00+00:00,9a,"Climb most of Grandi Gesti, keep left all the way to the Cavalieri Selvaggi anchor. Unfortunately good kneebar before the final crux, which is reachy and all about srrange fingerlock",False,italy,Italy,sperlonga,Sperlonga,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,35,La Teoria del Gesto,la-teoria-del-gesto,unknown-crag-ymfs2,Unknown Crag,repeat,?
349,4584013,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-20T00:00:00+00:00,8b+,Amazing route,False,italy,Italy,sperlonga,Sperlonga,a-grotta,A - Grotta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,32,Invidia (2nd anch.),invidia-2nd-anch,grotta-dell-arenauta,Spiaggia dell'Arenauta,repeat,?
350,4584013,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-20T00:00:00+00:00,8b+,Amazing route,False,italy,Italy,sperlonga,Sperlonga,a-grotta,A - Grotta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,32,Invidia (2nd anch.),invidia-2nd-anch,grotta-dell-arenauta,Spiaggia dell'Arenauta,repeat,?
351,4583962,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-19T00:00:00+00:00,8c+,Awesome climbing,False,italy,Italy,sperlonga,Sperlonga,a-grotta,A - Grotta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,True,False,False,34,Grandi gesti,grandi-gesti,grotta-dell-arenauta,Spiaggia dell'Arenauta,repeat,?
352,4583961,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-19T00:00:00+00:00,8c+,"Cool climb, various sections of climbing, FA by Laura Rogora. 1st go",False,italy,Italy,sperlonga,Sperlonga,grotta-dell-arenauta,Grotta dell' Arenauta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,34,It segid narc,it-segid-narc,grotta-dell-arenauta,Spiaggia dell'Arenauta,repeat,?
353,4583999,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-19T00:00:00+00:00,8c,,False,italy,Italy,sperlonga,Sperlonga,a-grotta,A - Grotta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,33,Ciccio formaggio,ciccio-formaggio,grotta-dell-arenauta,Spiaggia dell'Arenauta,repeat,?
354,4584014,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-19T00:00:00+00:00,8a+,,False,italy,Italy,sperlonga,Sperlonga,grotta-dell-arenauta,Grotta dell' Arenauta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,0,0,False,False,False,False,30,Super Daytona,super-daytona-1ugm8,grotta-dell-arenauta,Spiaggia dell'Arenauta,repeat,?
355,4584007,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-17T00:00:00+00:00,8b+,Retroonsight,False,italy,Italy,sperlonga,Sperlonga,a-grotta,A - Grotta,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,32,Viaggio = infinito,viaggio-infinito,grotta-dell-arenauta,Spiaggia dell'Arenauta,repeat,?
356,4584001,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-17T00:00:00+00:00,8a+,,False,italy,Italy,sperlonga,Sperlonga,a-grotta,A - Grotta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,30,Cavalieri selvaggi (2nd anch.),cavalieri-selvaggi-2nd-anch,grotta-dell-arenauta,Spiaggia dell'Arenauta,repeat,?
357,4584006,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-16T00:00:00+00:00,8a,Retroonsight,False,italy,Italy,sperlonga,Sperlonga,a-grotta,A - Grotta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,29,La danza dei cavalieri,la-danza-dei-cavalieri,grotta-dell-arenauta,Spiaggia dell'Arenauta,repeat,?
358,4584000,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-16T00:00:00+00:00,8a,Retroonsight,False,italy,Italy,sperlonga,Sperlonga,a-grotta,A - Grotta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,29,La mia nuova fidanzata,la-mia-nuova-fidanzata,grotta-dell-arenauta,Spiaggia dell'Arenauta,repeat,?
359,4584015,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-16T00:00:00+00:00,8a,"Really nice technical climb, 8a is appropriate",False,italy,Italy,sperlonga,Sperlonga,a-grotta,A - Grotta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,29,Nantru alenu e sole,nantru-alenu-e-sole,grotta-dell-arenauta,Spiaggia dell'Arenauta,onsight,1
360,4571819,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-03T00:00:00+00:00,8b,"1st try, knew a few moves from the other routes",False,israel,Israel,,,madness,Madness,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,31,Kangaroo,kangaroo,nezer-cave,Nezer Cave,repeat,?
361,4571811,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-03T00:00:00+00:00,8c+,"Amazing project from Ofer on the right side of the cave. He was so close to make FA on this trip, thanks Ofer for letting me try it! One of the best in the cave",False,israel,Israel,,,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f,False,False,5,0,False,False,False,False,34,Yala Factor,yala-factor,nezer-cave,Nezer Cave,flash,1
362,4571820,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-12-03T00:00:00+00:00,8b,"Using the hole for as long as you want, I do not think it is more than hard 8b. amazing climbing anyway!",False,israel,Israel,,,unknown-sector,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,31,Luna Park,luna-park,nezer-cave,Nezer Cave,onsight,1
363,4571809,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-30T00:00:00+00:00,8c+,"8c+/9a, amazing power endurance climbing. Starts right of Matrix, then crosses it to the left",False,israel,Israel,,,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,34,Inception,inception,nezer-cave,Nezer Cave,repeat,?
364,4571810,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-30T00:00:00+00:00,9a,"Israelis first 9a. Left exit of Neo. Just below the crux of Neo head out left, hard 3D climbing boulderproblem at the end of the roof.",False,israel,Israel,,,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,35,Climb Free,climb-free,nezer-cave,Nezer Cave,repeat,?
365,4571804,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-29T00:00:00+00:00,8a,,False,israel,Israel,,,toffee,Toffee,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,1,0,False,False,False,False,29,Supritza Spetznaz,supritza-spetznaz,nezer-cave,Nezer Cave,onsight,1
366,4571803,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-28T00:00:00+00:00,8a,,False,israel,Israel,,,tour-de-force,Tour De Force,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,29,Tour De Force,tour-de-force-vtmct,nezer-cave,Nezer Cave,onsight,1
367,4571802,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-28T00:00:00+00:00,8c,"Steep! hard to say if 8b+ or 8c, something in between",False,israel,Israel,,,madness,Madness,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,33,Matrix,matrix,nezer-cave,Nezer Cave,onsight,1
368,4559546,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-18T00:00:00+00:00,8a+,what a route!,False,united-kingdom,United Kingdom,,,catwalk,Catwalk,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,5,0,False,False,False,False,30,GBH,gbh,malham,Malham,onsight,1
369,4559547,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-18T00:00:00+00:00,8a,,False,united-kingdom,United Kingdom,,,yosemite-wall-area,Yosemite Wall Area,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,29,Straightened,straightened,malham,Malham,onsight,1
370,4559549,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-15T00:00:00+00:00,8a+,1st try,False,austria,Austria,wilder-kaiser,Wilder Kaiser,hauptsektor,Hauptsektor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,30,Wellenreiter,wellenreiter,schleier-wasserfall,Schleierwasserfall,repeat,?
371,4554242,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-15T00:00:00+00:00,9a,"no chance in the past, sent quickly this time",False,austria,Austria,wilder-kaiser,Wilder Kaiser,hauptsektor,Hauptsektor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,1,0,False,False,False,False,35,Mongo,mongo,schleier-wasserfall,Schleierwasserfall,repeat,?
372,4554243,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-14T00:00:00+00:00,9a,brutal boulderproblem,False,italy,Italy,arco,Arco,laghel,Laghel,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,35,Ci sta,ci-sta,laghel,Laghel,repeat,?
373,4559548,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-13T00:00:00+00:00,8a,,False,italy,Italy,arco,Arco,laghel,Laghel,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f,False,False,5,0,False,False,False,False,29,N.N.,unknown-route,laghel,Laghel,flash,1
374,4554252,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-13T00:00:00+00:00,9a+,"took a few days, hard one for sure! 9a+/b",False,italy,Italy,arco,Arco,arco,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,36,One Punch,one-punch,arco,Unknown Crag,repeat,?
375,4554244,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-11-13T00:00:00+00:00,9b,Amazing link up of Queen Line into the One Punch with spicy moves in between,False,italy,Italy,arco,Arco,laghel,Laghel,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,37,One Slap,one-slap,laghel,Laghel,repeat,?
376,4562275,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-10-09T00:00:00+00:00,8a,1st try,False,germany,Germany,frankenjura,Frankenjura,waldkopf,Waldkopf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,29,Teddys Wampe,teddys-wampe,waldkopf,Waldkopf,repeat,?
377,4562274,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-10-09T00:00:00+00:00,8a,1st try,False,germany,Germany,frankenjura,Frankenjura,waldkopf,Waldkopf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,29,Mawis Wampe,mawis-wampe,waldkopf,Waldkopf,repeat,?
378,4484949,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-09-17T00:00:00+00:00,9a,Hell is project free!!!,False,norway,Norway,trondheim,Trondheim,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,35,Hello,hello,hell,Hell,repeat,?
379,4484951,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-09-16T00:00:00+00:00,9a+,"3 hard boulderproblems in massive exposure. Second pitch of TH, jumar start or 2nd pitch of multipitch route. Start on the ground will be 80m of 9b+.",False,norway,Norway,,,hanshallaren,Hanshelleren,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,36,Thor's Hammer 2,thors-hammer-2,flatanger,Flatanger,repeat,?
380,4484958,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-09-16T00:00:00+00:00,8b+,"start like Litt pa Kanten (which is broken now, got a bit harder for sure) and then straight up. A candidate for the worst route in the cave. Only 3 projects left in the cave!",False,norway,Norway,,,hanshallaren,Hanshelleren,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,1,0,False,True,False,False,32,Nachoss,nachoss,flatanger,Flatanger,repeat,?
381,4464178,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-09-03T00:00:00+00:00,9c,,False,norway,Norway,,,hanshallaren,Hanshelleren,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,39,Silence,silence,flatanger,Flatanger,repeat,?
382,4452996,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-08-27T00:00:00+00:00,8c+,,False,italy,Italy,arco,Arco,b-mangusta,B - Mangusta,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,34,No Hope Goat Farm,no-hope-goat-farm,nago,Nago,repeat,?
383,4422245,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-08-09T00:00:00+00:00,8b+,kneebar trickery,False,sweden,Sweden,bohuslaen,Bohuslän,unknown-sector-9af5a,Grottan,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,32,Neo,neo,granitgrottan,Granitgrottan,onsight,1
384,4422244,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-08-09T00:00:00+00:00,8a,"awful conditions, good route",False,sweden,Sweden,bohuslaen,Bohuslän,unknown-sector-9af5a,Grottan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,29,Mad Rock,mad-rock,granitgrottan,Granitgrottan,repeat,?
385,4422243,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-08-06T00:00:00+00:00,9a,"suprisingly good addition to the cave. Start like Elden Inuti, before the last bolt of the first pitch keep going right and low. Then join Halibut. With the anchor at the first pitch of Elden Inuti 8c+/9a.",False,norway,Norway,,,hanshallaren,Hanshelleren,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,35,Flammen Inuti,flammen-inuti,flatanger,Flatanger,repeat,?
386,4408173,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-26T00:00:00+00:00,8c+,Extended project by Laurent Laporte finished by Erik Grandelius. Amazing 45m line with a hard crux halfway up.,False,norway,Norway,,,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,34,The Right of Spring,the-right-of-spring,flatanger,Flatanger,repeat,?
387,4376448,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-10T00:00:00+00:00,9b,Good training link up. From the first crux of Move move right into the crux 2 of Project Hard.,False,norway,Norway,,,hanshallaren,Hanshelleren,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,37,Move Hard,move-hard,flatanger,Flatanger,repeat,?
388,4371581,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-07T00:00:00+00:00,8c+,"start like Elden Inuti, then directly into the anchor of Litt pa Kanten. Bolted by Joe Kinder",False,norway,Norway,,,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,True,False,False,34,Halibut,halibut,flatanger,Flatanger,repeat,?
389,4371573,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-03T00:00:00+00:00,8a+,,False,germany,Germany,frankenjura,Frankenjura,zwergenschloss,Zwergenschloss,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,30,Chorus Line,chorus-line,zwergenschloss,Zwergenschloss,onsight,1
390,4371580,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-03T00:00:00+00:00,8b+,,False,germany,Germany,frankenjura,Frankenjura,zwergenschloss,Zwergenschloss,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,32,Ich will im Beifall untergehen,ich-will-im-beifall-untergehen-2f071,zwergenschloss,Zwergenschloss,repeat,?
391,4371592,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-03T00:00:00+00:00,8a,,False,germany,Germany,frankenjura,Frankenjura,zwergenschloss,Zwergenschloss,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f,False,False,3,0,False,False,False,False,29,Twilight,twilight,zwergenschloss,Zwergenschloss,flash,1
392,4371577,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-03T00:00:00+00:00,8a+,,False,germany,Germany,frankenjura,Frankenjura,zwergenschloss,Zwergenschloss,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,30,Don Oelze,don-oelze,zwergenschloss,Zwergenschloss,onsight,1
393,4371578,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-03T00:00:00+00:00,8b+,retroonsight,False,germany,Germany,frankenjura,Frankenjura,zwergenschloss,Zwergenschloss,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,32,The Angry Inch,the-angry-inch,zwergenschloss,Zwergenschloss,repeat,?
394,4371579,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-03T00:00:00+00:00,8b+,partly onsight,False,germany,Germany,frankenjura,Frankenjura,zwergenschloss,Zwergenschloss,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,1,0,False,False,False,False,32,Zentrifuge,zentrifuge,zwergenschloss,Zwergenschloss,repeat,?
395,4371567,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-02T00:00:00+00:00,8b+,retroonsight,False,germany,Germany,frankenjura,Frankenjura,barenschlucht,Bärenschlucht,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,32,Desaster,desaster,baerenschlucht,Bärenschlucht,repeat,?
396,4371566,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-02T00:00:00+00:00,8b+,"I do not think it is 8c, regular 8b+ to me.",False,germany,Germany,frankenjura,Frankenjura,barenschlucht-rechts-der-strasse-2,Bärenschlucht - rechts der Straße 2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,32,In the Middle of Nowhere,in-the-middle-of-nowhere,baerenschlucht,Bärenschlucht,onsight,1
397,4371571,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-02T00:00:00+00:00,8b+,nemesis route from 12 yrs ago,False,germany,Germany,frankenjura,Frankenjura,barenschlucht-rechts-der-strasse-2,Bärenschlucht - rechts der Straße 2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,32,Drive by Shooting,drive-by-shooting,baerenschlucht,Bärenschlucht,repeat,?
398,4371568,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-02T00:00:00+00:00,8b+,"very hard to grade, but probably not 8c as I did it with no chalk at all on the wall",False,germany,Germany,frankenjura,Frankenjura,baerenschlucht,Bärenschlucht,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,1,0,False,False,False,False,32,Grand Slam (after break),grandslam-after-break,baerenschlucht,Bärenschlucht,onsight,1
399,4371572,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-07-02T00:00:00+00:00,8a+,8a+ after break?,False,germany,Germany,frankenjura,Frankenjura,erinnerungswand,Erinnerungswand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,os,False,False,3,0,False,False,False,False,30,Mata Hari,mata-hari,erinnerungswand,Erinnerungswand,onsight,1
400,4338629,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-05-31T00:00:00+00:00,8c,retroonsight,False,italy,Italy,arco,Arco,arco,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,5,0,False,False,False,False,33,Bibita biologica,bibita-biologica,arco,Unknown Crag,repeat,?
401,4338631,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-05-31T00:00:00+00:00,8b+,training,False,italy,Italy,arco,Arco,arco,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,True,False,False,32,II fuggitivo,ii-fuggitivo,arco,Unknown Crag,repeat,?
402,4338630,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-05-31T00:00:00+00:00,8b+,after broken hold?,False,italy,Italy,arco,Arco,arco,Unknown Sector,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,32,N.N.,unknown-route,arco,Unknown Crag,repeat,?
403,4303395,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-05-14T00:00:00+00:00,8c+,8c+/9a,False,czech-republic,Czechia,,,unknown-sector,Unknown Sector,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,34,Samuraj,samuraj,holstejn,Holstejn,repeat,?
404,4303405,eight_a,https://d3byf4kaqtov0k.cloudfront.net/p/gallery/thumb/1476.jpg,Adam Ondra,adam-ondra,2017-04-29T00:00:00+00:00,8b+,1st go,False,italy,Italy,arco,Arco,laghel,Laghel,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,rp,False,False,3,0,False,False,False,False,32,Aurora,aurora,laghel,Laghel,repeat,?
